Open,High,Low,Close,Volume,Dividends,Stock Splits
19.38052494304578,20.354520100609093,19.25132227751695,19.758195877075195,44074500,0.0,0.0
19.57929824697607,19.66874696583636,18.77425977723346,18.86370849609375,52157400,0.0,0.0
18.883586883544922,18.943218732391724,18.684811526505847,18.883586883544922,34835000,0.0,0.0
19.082365917994654,19.31095629567821,18.93328342365414,19.201629638671875,32447300,0.0,0.0
19.132057312207344,19.678686762862547,18.9829767252707,19.380525588989258,78381200,0.0,0.0
23.982156676124692,24.10142228026284,22.710000342184284,23.087671279907227,228949900,0.0,0.0
23.147304596097563,23.167180616696115,22.332327090359097,22.421775817871094,76142000,0.0,0.0
22.26275314544172,22.739811694580816,21.745938769376615,21.805572509765625,73175800,0.0,0.0
20.692435407030036,21.368269345447843,20.602986686024014,20.98065948486328,99378200,0.0,0.0
20.950846833764984,21.308641789876706,20.88127601355719,21.080049514770508,37713900,0.0,0.0
21.12974170339629,21.55710742695836,20.94090528924184,21.05023193359375,38344400,0.0,0.0
20.970720001576154,21.34839089528233,20.791822564050296,21.119800567626953,31806700,0.0,0.0
21.10986355070875,21.23906810998048,20.861395285899565,21.040292739868164,29062700,0.0,0.0
20.722252499508805,20.821640178978807,20.245193912847586,20.344579696655273,33396800,0.0,0.0
20.39427662282362,20.602989065500722,19.857584234803916,19.867523193359375,34254600,0.0,0.0
19.83770520388434,19.877461035874042,19.012790646722063,19.092300415039062,42295500,0.0,0.0
19.032667775462563,20.046418701319013,18.754384545694986,19.947031021118164,67349200,0.0,0.0
19.489853017592825,19.986789591049753,19.44015822284958,19.73832130432129,71775100,0.0,0.0
19.97684992720349,22.362145016497372,19.80789142236345,22.223003387451172,229751000,0.0,0.0
22.203122914099467,22.36214244203428,21.517350015091637,22.034164428710938,78857700,0.0,0.0
22.113674398741928,23.78338135327875,22.044103591579947,23.415647506713867,107182200,0.0,0.0
23.81319657780768,23.972218004539744,22.680181945020333,22.779569625854492,85021300,0.0,0.0
22.590733626544925,23.75356515311315,22.560918648724186,22.958467483520508,46655300,0.0,0.0
23.077733001495623,24.379708144406823,22.90877449645858,24.17099380493164,89862400,0.0,0.0
24.429401197900916,24.528788888968847,23.733689256087928,23.852954864501953,29520900,0.0,0.0
24.787195699678865,25.930149388077535,24.65799113482173,25.781068801879883,123865000,0.0,0.0
25.88045567727213,26.33763637998791,25.30400747628928,25.98978042602539,85760600,0.0,0.0
25.781067204630016,26.327696618709492,25.592230796125563,26.19849395751953,49205600,0.0,0.0
26.337637050540827,27.35138806367159,25.999720046163908,27.152612686157227,88759700,0.0,0.0
27.09297774719601,27.82844352722168,26.59604125563848,27.82844352722168,127049600,0.0,0.0
27.82844782174304,28.703055347763435,26.814696767563383,26.874330520629883,123526100,0.0,0.0
26.894204917480355,27.589916829248146,26.516533982527452,27.2917537689209,72869200,0.0,0.0
27.57997609102961,27.729056663740547,27.092978542487305,27.540220260620117,58976300,0.0,0.0
27.510408991480812,27.579979808412233,26.655677479094567,26.804758071899414,46001500,0.0,0.0
