date,AAPL_value,AAPL_shares,MSFT_value,MSFT_shares,JPM_value,JPM_shares,XOM_value,XOM_shares,JNJ_value,JNJ_shares,total_value,returns,cumulative_returns
2017-12-28,29290.81496539184,171.21121677222257,32137.771942064654,374.91567827886905,29488.83966950135,273.57676657854483,20241.10332350468,240.90815667108643,23581.840659887155,167.77063645338043,134740.3705603497,0.0020011499381014097,1.3474037056034964
2017-12-29,28974.074214363223,171.21121677222257,32070.287119974462,374.91567827886905,29256.299417909584,273.57676657854483,20149.55822396967,240.90815667108643,23440.913325266312,167.77063645338043,133891.13230148325,-0.006302775147008166,1.338911323014832
2018-01-02,29492.84248907089,171.21121677222257,32224.002548068795,374.91567827886905,29532.611952153915,273.57676657854483,20484.420561742478,240.90815667108643,23358.705713404157,167.77063645338043,135092.58326444024,0.008973342314050115,1.3509258326444018
2018-01-03,29487.70786467989,171.21121677222257,32373.96881938034,374.91567827886905,29562.705396477555,273.57676657854483,20886.737183383193,240.90815667108643,23581.840659887155,167.77063645338043,135892.95992380814,0.005924652856783341,1.3589295992380808
2018-01-04,29624.676838097672,171.21121677222257,32658.90473487228,374.91567827886905,29830.81062772453,273.57676657854483,20915.646162183722,240.90815667108643,23580.16295352262,167.77063645338043,136610.2013164008,0.005277987858935518,1.3661020131640074
2018-01-05,29961.96293513895,171.21121677222257,33063.81366741346,374.91567827886905,29639.306891119548,273.57676657854483,20898.782591216746,240.90815667108643,23774.778569514907,167.77063645338043,137338.64465440362,0.005332276294035099,1.3733864465440355
2018-01-08,29850.677356349173,171.21121677222257,33097.55607845856,374.91567827886905,29683.079173772116,273.57676657854483,20992.736772318473,240.90815667108643,23804.975606370146,167.77063645338043,137429.02498726847,0.0006580837687184538,1.374290249872684
2018-01-09,29847.251419901564,171.21121677222257,33075.061137761826,374.91567827886905,29833.546395390313,273.57676657854483,20903.60075435017,240.90815667108643,24182.459538390252,167.77063645338043,137841.91924579412,0.003004418161039135,1.3784191924579405
2018-01-10,29840.401259118502,171.21121677222257,32925.09486645028,374.91567827886905,30161.83851528457,273.57676657854483,20737.37412624712,240.90815667108643,24153.93853019318,167.77063645338043,137818.64729729365,-0.00016883070569395642,1.3781864729729358
2018-01-11,30009.902075835173,171.21121677222257,33022.572942802784,374.91567827886905,30323.24880756591,273.57676657854483,20942.146059417544,240.90815667108643,24291.508774378588,167.77063645338043,138589.37866,0.005592359073469666,1.3858937865999992
2018-01-12,30319.794378192895,171.21121677222257,33592.444773786665,374.91567827886905,30823.894290404645,273.57676657854483,21084.281871853484,240.90815667108643,24454.246291738364,167.77063645338043,140274.66160597606,0.01216026049233232,1.40274661605976
2018-01-16,30165.704283097893,171.21121677222257,33123.80017593808,374.91567827886905,30714.463583773228,273.57676657854483,20951.782385684386,240.90815667108643,24638.79566954345,167.77063645338043,139594.54609803704,-0.004848455880431368,1.3959454609803699
2018-01-17,30663.93063601723,171.21121677222257,33794.89924005725,374.91567827886905,30911.43885570978,273.57676657854483,21199.917787055605,240.90815667108643,24658.928145917853,167.77063645338043,141229.1146647577,0.01170940135134435,1.4122911466475765
2018-01-18,30691.32100647645,171.21121677222257,33779.9026129261,374.91567827886905,30985.30458268599,273.57676657854483,21062.60013775309,240.90815667108643,24648.86190773065,167.77063645338043,141167.99024757228,-0.00043280323133465526,1.411679902475722
2018-01-19,30554.35545728301,171.21121677222257,33742.41104509821,374.91567827886905,30916.910391041354,273.57676657854483,20995.145853885184,240.90815667108643,24722.68098777014,167.77063645338043,140931.50373507792,-0.0016752134253638085,1.4093150373507786
2018-01-22,30304.385368683394,171.21121677222257,34346.025287127195,374.91567827886905,31278.031722925032,273.57676657854483,21260.14482622338,240.90815667108643,24853.542084203775,167.77063645338043,142042.12928916278,0.00788060529157919,1.4204212928916273
2018-01-23,30311.232105242114,171.21121677222257,34454.75083382807,374.91567827886905,31245.202510935604,273.57676657854483,21272.190234056932,240.90815667108643,23794.909368182947,167.77063645338043,141078.28505224566,-0.00678562227798607,1.4107828505224562
2018-01-24,29828.418186056617,171.21121677222257,34424.757579565754,374.91567827886905,31644.62459014028,273.57676657854483,21327.599110091283,240.90815667108643,23835.175998638122,167.77063645338043,141060.57546449205,-0.0001255302171205841,1.4106057546449202
2018-01-25,29295.951301895006,171.21121677222257,34615.96457548798,374.91567827886905,31652.831893137638,273.57676657854483,21289.05380502391,240.90815667108643,24226.07822616177,167.77063645338043,141079.8798017063,0.00013685139983787842,1.4107987980170626
2018-01-26,29364.43407649172,171.21121677222257,35264.56869891042,374.91567827886905,31822.449488416332,273.57676657854483,21440.825943726693,240.90815667108643,24382.10659576978,167.77063645338043,142274.38480331496,0.008466869997958426,1.4227438480331491
2018-01-29,28756.637681174674,171.21121677222257,35212.08050395138,374.91567827886905,31789.62027642691,273.57676657854483,21202.326868622316,240.90815667108643,24105.283367915337,167.77063645338043,141065.94869809062,-0.008493701145817045,1.4106594869809057
2018-01-30,28587.136864458003,171.21121677222257,34769.68000358231,374.91567827886905,31491.421600856294,273.57676657854483,20906.00983591688,240.90815667108643,23895.57007234861,167.77063645338043,139649.8183771621,-0.010038782101549737,1.3964981837716204
2018-01-31,28665.892312061056,171.21121677222257,35620.73859327535,374.91567827886905,31644.62459014028,273.57676657854483,21031.282077385844,240.90815667108643,23184.22425149264,167.77063645338043,140146.76182435517,0.003558496910113673,1.401467618243551
2018-02-01,28725.817950043504,171.21121677222257,35339.5518345662,374.91567827886905,31972.916710034537,273.57676657854483,21457.689514693666,240.90815667108643,23491.24451620233,167.77063645338043,140987.22052554024,0.005996989800152619,1.4098722052554018
2018-02-02,27479.40029194172,171.21121677222257,34409.760952434604,374.91567827886905,31264.352884596105,273.57676657854483,20363.966483406937,240.90815667108643,23098.659549195054,167.77063645338043,136616.1401615744,-0.031003379935233166,1.3661614016157435
2018-02-05,26792.84502479728,171.21121677222257,32992.57968854048,374.91567827886905,29765.152203745678,273.57676657854483,19205.19824981901,240.90815667108643,21875.613287156273,167.77063645338043,130631.38845405872,-0.04380706189208383,1.3063138845405866
2018-02-06,27912.564670375446,171.21121677222257,34241.04889720911,374.91567827886905,30670.69130112066,273.57676657854483,18875.15407517962,240.90815667108643,22117.203003649145,167.77063645338043,133816.66194753398,0.024383676321372727,1.3381666194753394
2018-02-07,27315.03581172822,171.21121677222257,33596.193930569454,374.91567827886905,30878.609643720356,273.57676657854483,18535.47357427339,240.90815667108643,22048.417042703255,167.77063645338043,132373.73000299468,-0.010782901946134626,1.3237373000299464
2018-02-08,26563.418570098165,171.21121677222257,31871.58181048666,374.91567827886905,29513.461578493414,273.57676657854483,18325.883477969543,240.90815667108643,21199.497622249153,167.77063645338043,127473.84305929694,-0.03701555394402567,1.274738430592969
2018-02-09,26779.146415343334,171.21121677222257,33060.06451063068,374.91567827886905,30104.387394303074,273.57676657854483,18256.02011253493,240.90815667108643,21731.330539806368,167.77063645338043,129930.94897261838,0.01927537331857554,1.2993094897261837
2018-02-12,27857.778793120506,171.21121677222257,33416.234404995594,374.91567827886905,30569.4678974866,273.57676657854483,18410.201332804427,240.90815667108643,21855.48081078187,167.77063645338043,132109.163239189,0.016764398965712468,1.3210916323918898
2018-02-13,28136.851364347058,171.21121677222257,33678.67537979081,374.91567827886905,30758.2358664258,273.57676657854483,18381.292354003894,240.90815667108643,21803.47359118769,167.77063645338043,132758.52855575524,0.00491536923438507,1.3275852855575525
2018-02-14,28655.621351166894,171.21121677222257,34046.0927445041,374.91567827886905,31469.535459530012,273.57676657854483,18419.83765907127,240.90815667108643,21754.81842890984,167.77063645338043,134345.9056431821,0.011956874670844275,1.3434590564318212
2018-02-15,29617.83010153895,171.21121677222257,34739.686749320004,374.91567827886905,31600.852307487716,273.57676657854483,18359.610619903495,240.90815667108643,22016.540621777112,167.77063645338043,136334.52040002728,0.014802198454241466,1.363345204000273
2018-02-16,29521.948395922172,171.21121677222257,34492.24240165595,374.91567827886905,31373.783591227522,273.57676657854483,18439.110311604956,240.90815667108643,22338.65856606124,167.77063645338043,136165.74326647184,-0.0012379633057000294,1.3616574326647184
2018-02-20,29422.649314418617,171.21121677222257,34762.18169001674,374.91567827886905,31381.990894224877,273.57676657854483,18248.792867834796,240.90815667108643,21956.143192653897,167.77063645338043,135771.75795914893,-0.0028934245711998985,1.3577175795914893
2018-02-21,29289.10456533628,171.21121677222257,34301.035405733724,374.91567827886905,31513.30774218258,273.57676657854483,18041.611853097664,240.90815667108643,21795.083381658653,167.77063645338043,134940.1429480089,-0.0061250957020844154,1.3494014294800891
2018-02-22,29533.934893208392,171.21121677222257,34391.01516852066,374.91567827886905,31455.856621201085,273.57676657854483,18275.292765068618,240.90815667108643,21795.083381658653,167.77063645338043,135451.1828296574,0.003787159776801108,1.354511828296574
2018-02-23,30047.56854352506,171.21121677222257,35264.56869891042,374.91567827886905,32093.290487329094,273.57676657854483,18677.60938670933,240.90815667108643,22149.079424575288,167.77063645338043,138232.11654104918,0.02053089277846376,1.3823211654104919
2018-02-26,30641.671465724674,171.21121677222257,35774.45402136969,374.91567827886905,32492.71256653377,273.57676657854483,18993.199071948457,240.90815667108643,22157.469634104316,167.77063645338043,140059.50675968092,0.013219722480984242,1.4005950675968093
2018-02-27,30542.368959996784,171.21121677222257,35317.05689386946,374.91567827886905,32106.96932565802,273.57676657854483,18670.3821420092,240.90815667108643,22090.3597018166,167.77063645338043,138727.13702335005,-0.009512883253380289,1.3872713702335007
2018-02-28,30496.141931468286,171.21121677222257,35155.84315220955,374.91567827886905,31598.116539821927,273.57676657854483,18246.383786268085,240.90815667108643,21790.05026256505,167.77063645338043,137286.5356723329,-0.010384423566491385,1.372865356723329
2018-03-01,29961.96293513895,171.21121677222257,34810.92072819299,374.91567827886905,31031.81263300434,273.57676657854483,18116.2933816657,240.90815667108643,21353.84660778626,167.77063645338043,135274.83628578825,-0.014653289754109955,1.3527483628578827
2018-03-02,30169.13021954551,171.21121677222257,34885.90386384876,374.91567827886905,31001.719188680698,273.57676657854483,18200.61123650058,240.90815667108643,21612.215065630833,167.77063645338043,135869.57957420638,0.004396555225996801,1.3586957957420642
2018-03-05,30273.56906177656,171.21121677222257,35107.104114033296,374.91567827886905,31477.74276252737,273.57676657854483,18374.06510930376,240.90815667108643,21774.94922757788,167.77063645338043,137007.43027521888,0.008374580274542298,1.3700743027521893
2018-03-06,30247.88566714856,171.21121677222257,34987.131096984056,374.91567827886905,31505.100439185222,273.57676657854483,18352.383375203364,240.90815667108643,21511.55100605244,167.77063645338043,136604.05158457364,-0.002944210323738927,1.366040515845737
2018-03-07,29967.099271642117,171.21121677222257,35189.58556325465,374.91567827886905,31387.46242955645,273.57676657854483,17889.83971439488,240.90815667108643,21649.121250237844,167.77063645338043,136083.10822908595,-0.0038135278525407434,1.36083108229086
2018-03-08,30294.11269567706,171.21121677222257,35403.28749987361,374.91567827886905,31390.19819722223,273.57676657854483,17856.112572460926,240.90815667108643,22155.79025003342,167.77063645338043,137099.50121526726,0.007468913661718313,1.370995012152673
2018-03-09,30814.594794664616,171.21121677222257,36194.35958104202,374.91567827886905,32293.001526931435,273.57676657854483,17962.112161396206,240.90815667108643,22447.711157462305,167.77063645338043,139711.77922149657,0.019053884099312857,1.397117792214966
2018-03-12,31112.502311848286,171.21121677222257,36280.59018704616,374.91567827886905,32189.042355631584,273.57676657854483,18125.92970793254,240.90815667108643,22251.419512811844,167.77063645338043,139959.48407527042,0.001772970433517651,1.3995948407527046
2018-03-13,30812.882682496896,171.21121677222257,35395.78918630803,374.91567827886905,31803.29911475584,273.57676657854483,17954.88491669607,240.90815667108643,22539.986685218024,167.77063645338043,138506.84258547486,-0.010379014322561497,1.385068425854749
2018-03-14,30550.929520835394,171.21121677222257,35185.836406471855,374.91567827886905,31447.64931820373,273.57676657854483,17730.84033099196,240.90815667108643,22199.41229321766,167.77063645338043,137114.6678697206,-0.01005130641755203,1.3711466786972064
2018-03-15,30586.882164245395,171.21121677222257,35309.55858030389,374.91567827886905,31526.986580511504,273.57676657854483,17928.385019462254,0.0,22323.5608864868,167.77063645338043,137675.37323100984,0.004089317138717741,1.376753732310099
2018-03-16,30479.020809791065,171.21121677222257,35467.02316518101,374.91567827886905,31581.701933827215,273.57676657854483,17928.385019462254,0.0,22427.57700338153,167.77063645338043,137883.70793164306,0.0015132314207251252,1.378837079316431
2018-03-19,30013.32630017062,171.21121677222257,34825.91735532415,374.91567827886905,31332.74707624074,273.57676657854483,17928.385019462254,0.0,21850.449369394635,167.77063645338043,135950.8251205924,-0.014018210273318843,1.3595082512059244
2018-03-20,30003.055339276452,171.21121677222257,34915.897118111076,374.91567827886905,31362.84052056438,273.57676657854483,17928.385019462254,0.0,22013.186886754414,167.77063645338043,136223.36488416858,0.0020046937069666537,1.3622336488416862
2018-03-21,29323.34509657856,171.21121677222257,34672.20192722981,374.91567827886905,31390.19819722223,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,135323.96003681183,-0.0066024271836298,1.3532396003681186
2018-03-22,28909.01566410195,171.21121677222257,33663.67875265965,374.91567827886905,30079.765485311007,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132590.67471785384,-0.020198088484954635,1.3259067471785386
2018-03-23,28239.57809441039,171.21121677222257,32685.148832351806,374.91567827886905,29275.449791570085,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,130138.39153411351,-0.018495140694914314,1.3013839153411353
2018-03-26,29580.161921736897,171.21121677222257,35159.59230899234,374.91567827886905,30178.253121279282,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134856.22216778973,0.03625241235934218,1.3485622216778974
2018-03-27,28821.696231435948,171.21121677222257,33543.70573561041,374.91567827886905,29592.798840801195,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,131896.41562362877,-0.021947867859432812,1.3189641562362877
2018-03-28,28503.24336823961,171.21121677222257,33513.712481348106,374.91567827886905,29546.290790482843,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,131501.4614558518,-0.0029944268455633916,1.315014614558518
2018-03-29,28725.817950043504,171.21121677222257,34218.553956512376,374.91567827886905,30085.237020642577,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132967.82374297967,0.011150920080231774,1.3296782374297968
2018-04-02,28537.48389948189,171.21121677222257,33187.53584124549,374.91567827886905,29505.25427549606,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,131168.48883200466,-0.013532107695866658,1.3116848883200467
2018-04-03,28830.256792274555,171.21121677222257,33633.68549839734,374.91567827886905,29910.147890032305,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132312.3049964854,0.008720205398917935,1.3231230499648543
2018-04-04,29381.556910281117,171.21121677222257,34615.96457548798,374.91567827886905,30364.28532255269,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134300.021624103,0.015022915878235121,1.3430002162410302
2018-04-05,29585.298258240062,171.21121677222257,34634.71035940192,374.91567827886905,30607.768644807595,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134765.9920782308,0.0034696230759516666,1.3476599207823081
2018-04-06,28828.544680106836,171.21121677222257,33828.641651102356,374.91567827886905,29844.489466053456,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132439.89061304386,-0.01726030008992674,1.3243989061304386
2018-04-09,29114.46741211645,171.21121677222257,34031.096117372945,374.91567827886905,30202.875030271352,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,133286.65337554197,0.0063935628350233475,1.3328665337554197
2018-04-10,29662.34330578756,171.21121677222257,34822.16819854135,374.91567827886905,30780.12200775208,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,135202.84832786222,0.014376495348872309,1.352028483278622
2018-04-11,29523.66222020206,171.21121677222257,34439.75420669691,374.91567827886905,30263.06191891863,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134164.6931615988,-0.00767850070544307,1.341646931615988
2018-04-12,29814.721288714834,171.21121677222257,35084.60917333657,374.91567827886905,31015.39802700963,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,135852.94330484225,0.012583415975244483,1.3585294330484223
2018-04-13,29915.735906610447,171.21121677222257,34897.15133419713,374.91567827886905,30175.517353613493,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134926.6194102023,-0.006818578030815092,1.3492661941020228
2018-04-16,30102.35784500434,171.21121677222257,35305.8094235211,374.91567827886905,30150.895444621423,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,135497.2775289281,0.004229396105974503,1.3549727752892808
2018-04-17,30516.68898959312,171.21121677222257,36018.149212250944,374.91567827886905,30150.895444621423,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136623.9484622467,0.00831508170397055,1.366239484622467
2018-04-18,30448.202790772062,171.21121677222257,36156.86801321413,374.91567827886905,29907.41212236652,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136450.69774213393,-0.0012680845639639893,1.3645069774213392
2018-04-19,29585.298258240062,171.21121677222257,36033.1458393821,374.91567827886905,30563.996362155027,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136120.6552755584,-0.0024187671593972615,1.361206552755584
2018-04-20,28373.122843492725,171.21121677222257,35616.98943649256,374.91567827886905,30495.602170510392,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134423.9292662769,-0.012464868067573742,1.3442392926627689
2018-04-23,28290.943171554227,171.21121677222257,35748.209923890165,374.91567827886905,30347.87071655798,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134325.2386277836,-0.0007341746297103713,1.343252386277836
2018-04-24,27897.155660865945,171.21121677222257,34912.147961328286,374.91567827886905,30205.610797937134,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132953.12923591258,-0.010214829364071698,1.3295312923591258
2018-04-25,28018.713912662057,171.21121677222257,34608.466261922404,374.91567827886905,30090.708555974146,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,132656.10354633981,-0.0022340631715837,1.3265610354633983
2018-04-26,28116.30601833439,171.21121677222257,35339.5518345662,374.91567827886905,30120.802000297786,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,133514.8746689796,0.0064736646085779,1.3351487466897962
2018-04-27,27791.006418579334,171.21121677222257,35924.42029268123,374.91567827886905,29929.298263692806,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,133582.93979073458,0.00050979429762954,1.335829397907346
2018-04-30,28294.36397166533,171.21121677222257,35062.11423263983,374.91567827886905,29759.68066841411,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,133054.3736885005,-0.003956838373688432,1.330543736885005
2018-05-01,28951.818468295005,171.21121677222257,35616.98943649256,374.91567827886905,29759.68066841411,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134266.7033889829,0.00911153588472513,1.342667033889829
2018-05-02,30230.766257583506,171.21121677222257,35058.365075857044,374.91567827886905,29524.40464915656,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134751.75079837834,0.0036125666092376996,1.3475175079837836
2018-05-03,30285.552134838446,171.21121677222257,35268.31785569321,374.91567827886905,29338.372447883146,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,134830.45725419602,0.0005840848475167082,1.3483045725419605
2018-05-04,31473.75797923768,171.21121677222257,35676.97594501718,374.91567827886905,29663.92880011162,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136752.87754014772,0.014258056563046129,1.3675287754014775
2018-05-07,31701.46889754473,171.21121677222257,36074.38656399278,374.91567827886905,29921.09096069545,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,137635.1612380142,0.00645166459190194,1.3763516123801423
2018-05-08,31853.84688047201,171.21121677222257,35920.67113589845,374.91567827886905,30364.28532255269,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138077.01815470436,0.0032103491049504385,1.380770181547044
2018-05-09,32078.133574443622,171.21121677222257,36344.32585235356,374.91567827886905,31026.34109767277,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139387.01534025118,0.009487438264918602,1.393870153402512
2018-05-10,32536.977923281007,171.21121677222257,36707.994060284065,374.91567827886905,31267.08865226189,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140450.27545160818,0.007628114489441673,1.404502754516082
2018-05-11,32288.723371073454,171.21121677222257,36629.261767845506,374.91567827886905,31149.450642633114,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140005.6505973333,-0.00316571009095723,1.4000565059733332
2018-05-14,32213.38872358151,171.21121677222257,36752.983941677536,374.91567827886905,31160.393713296256,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140064.98119433652,0.0004237728745239977,1.4006498119433655
2018-05-15,31920.619255013175,171.21121677222257,36486.79381009953,374.91567827886905,30922.381926372924,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139268.00980726685,-0.005690011737936818,1.3926800980726688
2018-05-16,32218.525060084678,171.21121677222257,36423.05814479213,374.91567827886905,31007.19072401227,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139586.9887446703,0.002290396321774635,1.3958698874467033
2018-05-17,32014.787136350067,171.21121677222257,36059.389936861626,374.91567827886905,30903.231552712423,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138915.62344170533,-0.004809655319615858,1.3891562344170536
2018-05-18,31898.36179683279,171.21121677222257,36126.874758951824,374.91567827886905,30402.586069873687,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138366.03744143952,-0.003956257666701157,1.3836603744143954
2018-05-21,32124.36060297212,171.21121677222257,36591.770200017614,374.91567827886905,30681.634371783806,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139335.97999055477,0.007009975620106523,1.3933597999055478
2018-05-22,32043.891331089177,171.21121677222257,36554.27863218973,374.91567827886905,30916.910391041354,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139453.29517010148,0.0008419589796881954,1.3945329517010148
2018-05-23,32249.344791215844,171.21121677222257,36989.18081899322,374.91567827886905,30774.650472420508,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139951.39089841078,0.0035717745335579476,1.3995139089841078
2018-05-24,32213.38872358151,171.21121677222257,36857.96033159562,374.91567827886905,30429.943746531542,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139439.5076174899,-0.0036575790896744564,1.3943950761748989
2018-05-25,32287.011258905735,171.21121677222257,36876.70611550956,374.91567827886905,30274.004989581772,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139375.9371797783,-0.00045589975752058365,1.3937593717977828
2018-05-29,32170.585919388453,171.21121677222257,36745.48562811196,374.91567827886905,28979.986883665257,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,137834.2732469469,-0.011061191508566104,1.3783427324694686
2018-05-30,32102.10314479173,171.21121677222257,37097.90636569409,374.91567827886905,29642.042658785333,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138780.26698505238,0.006863269314814291,1.3878026698505235
2018-05-31,31994.240078225233,171.21121677222257,37056.66564108342,374.91567827886905,29275.449791570085,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138264.57032665994,-0.0037159220802477355,1.382645703266599
2018-06-01,32571.22359085979,171.21121677222257,37787.75121372721,374.91567827886905,29655.72149711426,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139952.9111174825,0.012210943026356835,1.3995291111748247
2018-06-04,32843.44771341546,171.21121677222257,38117.67701061262,374.91567827886905,29669.400335443188,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140568.7398752525,0.004400256863918095,1.405687398752525
2018-06-05,33096.84031423835,171.21121677222257,38312.63316331763,374.91567827886905,29502.518507830275,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140850.2068011675,0.0020023436659157845,1.4085020680116747
2018-06-06,33211.551829475735,171.21121677222257,38425.107866801285,374.91567827886905,30191.93195960821,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,141766.80647166647,0.006507620338768172,1.4176680647166644
2018-06-07,33122.52370886635,171.21121677222257,37821.49362477231,374.91567827886905,30312.305736902767,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,141194.53788632265,-0.0040366895438122,1.4119453788632261
2018-06-08,32821.190255235066,171.21121677222257,38102.680383481464,374.91567827886905,30397.114534542117,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,141259.19998903986,0.000457964618781892,1.4125919998903982
2018-06-11,32740.72098335212,171.21121677222257,37885.22929007972,374.91567827886905,30320.513039900125,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140884.6781291132,-0.0026513095073150694,1.4088467812911316
2018-06-12,32920.49276096296,171.21121677222257,37982.70736643222,374.91567827886905,30145.423909289853,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140986.83885246626,0.0007251372165497649,1.4098683885246621
2018-06-13,32649.979038462843,171.21121677222257,37810.24615442394,374.91567827886905,30085.237020642577,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140483.67702931058,-0.003568856690816413,1.4048367702931053
2018-06-14,32667.100160140068,171.21121677222257,38023.9480910429,374.91567827886905,29554.498093480197,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,140183.76116044438,-0.0021348805441904206,1.4018376116044433
2018-06-15,32331.52617526651,171.21121677222257,37540.306866063154,374.91567827886905,29518.93311382499,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139328.98097093587,-0.006097569236498068,1.3932898097093582
2018-06-18,32314.406765701457,171.21121677222257,37813.99531120673,374.91567827886905,29595.534608466984,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139662.1515011564,0.00239125074983515,1.3966215150115635
2018-06-19,31792.210842434008,171.21121677222257,37813.99531120673,374.91567827886905,29423.181245522497,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138967.60221494446,-0.00497306735394365,1.3896760221494442
2018-06-20,31930.891928019508,171.21121677222257,38192.66014626839,374.91567827886905,29420.445477856712,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139482.21236792585,0.0037030944247380404,1.394822123679258
2018-06-21,31752.83397468857,171.21121677222257,37918.971701124814,374.91567827886905,29412.238174859358,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,139022.25866645397,-0.0032975796244084643,1.390222586664539
2018-06-22,31660.378205519395,171.21121677222257,37645.28325598124,374.91567827886905,28930.743065681116,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,138174.61934296298,-0.006097148266916541,1.3817461934296291
2018-06-25,31189.547359395783,171.21121677222257,36887.953585857926,374.91567827886905,28668.109369765716,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136683.82513080066,-0.010789204408531927,1.366838251308006
2018-06-26,31576.482997188843,171.21121677222257,37146.645403870345,374.91567827886905,28687.25974342621,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,137348.60296026664,0.004863617394595288,1.3734860296026659
2018-06-27,31530.25768077251,171.21121677222257,36569.275259320886,374.91567827886905,28244.065381568966,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,136281.8131374436,-0.007767023470429124,1.3628181313744354
2018-06-28,31759.680711247285,171.21121677222257,36977.93334864485,374.91567827886905,28706.41011708671,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,137382.23899276007,0.008074634685162785,1.3738223899276
2018-06-29,31692.90833670612,171.21121677222257,36970.435035079274,374.91567827886905,28506.699077484373,273.57676657854483,17928.385019462254,0.0,22009.82979631898,0.0,137108.25726505098,-0.001994302391035596,1.3710825726505091
