date,permno,ticker,comnam,prc,vol,ret,retx
2008-08-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.36000,26600,-0.002887,-0.002887
2008-08-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,16.17000,30944000,-0.001852,-0.001852
2008-08-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,16.20000,28119900,0.040463,0.040463
2008-08-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.39000,14200,0.002896,0.002896
2008-08-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.36000,15300,-0.003846,-0.003846
2008-08-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,15.57000,43366500,-0.039482,-0.039482
2008-08-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.40000,24100,-0.003831,-0.003831
2008-08-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,16.21000,30662000,-0.120933,-0.120933
2008-08-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.44000,25090300,-0.009667,-0.009667
2008-08-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.44000,30700,0.003846,0.003846
2008-08-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.40000,50200,0.016618,0.016618
2008-08-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.62000,23687700,0.053764,0.053764
2008-08-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,17.67000,32335500,-0.128055,-0.136364
2008-08-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.23000,45900,-0.003895,-0.003895
2008-08-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.27000,53500,-0.008687,-0.008687
2008-08-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,20.46000,27406000,0.010870,0.010870
2008-08-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,20.24000,36305300,0.128205,0.128205
2008-08-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.36000,49800,-0.011450,-0.011450
2008-08-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.48000,11900,-0.001905,-0.001905
2008-08-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,17.94000,22785500,-0.038070,-0.038070
2008-08-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.65000,35464500,0.075548,0.075548
2008-08-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.50000,17200,-0.000951,-0.000951
2008-07-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,17.34000,49311400,-0.048821,-0.048821
2008-07-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.51000,19100,-0.004735,-0.004735
2008-07-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.23000,39180700,0.079976,0.079976
2008-07-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.56000,9900,0.003802,0.003802
2008-07-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.52000,27600,0.001905,0.001905
2008-07-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,16.88000,46615300,0.105435,0.105435
2008-07-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,15.27000,33983200,-0.104399,-0.104399
2008-07-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.50000,25000,0.001908,0.001908
2008-07-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.48000,24400,-0.005693,-0.005693
2008-07-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,17.05000,30619600,-0.079374,-0.079374
2008-07-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.52000,29086900,-0.122275,-0.122275
2008-07-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.54000,29400,-0.018622,-0.018622
2008-07-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,21.10000,35857500,0.044554,0.044554
2008-07-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.74000,24100,0.013208,0.013208
2008-07-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,20.20000,35309900,0.102620,0.102620
2008-07-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.60000,45200,0.008475,-0.001883
2008-07-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.62000,17100,0.010466,0.010466
2008-07-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.32000,40446000,-0.041340,-0.041340
2008-07-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.51000,20900,0.002863,0.002863
2008-07-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,19.11000,50777500,0.011111,0.011111
2008-07-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,18.90000,72752400,0.135135,0.135135
2008-07-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.48000,29100,0.001912,0.001912
2008-07-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.46000,73900,0.010628,0.010628
2008-07-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,16.65000,83418500,0.259455,0.259455
2008-07-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.35000,89600,0.000967,0.000967
2008-07-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,13.22000,132450300,0.066129,0.066129
2008-07-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.34000,25900,-0.007678,-0.007678
2008-07-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,12.40000,107880400,-0.140679,-0.140679
2008-07-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.42000,67400,-0.000959,-0.000959
2008-07-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,14.43000,174338300,-0.165896,-0.165896
2008-07-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.43000,42700,-0.003820,-0.003820
2008-07-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,17.30000,153195900,-0.123607,-0.123607
2008-07-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,19.74000,46384600,-0.113606,-0.113606
2008-07-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.47000,29100,-0.005698,-0.005698
2008-07-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.27000,53663400,0.068618,0.068618
2008-07-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.53000,47200,-0.003784,-0.003784
2008-07-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,20.84000,49934300,-0.087965,-0.087965
2008-07-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.57000,95700,-0.017658,-0.017658
2008-07-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.76000,27900,-0.016453,-0.016453
2008-07-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.85000,38007300,0.021914,0.021914
2008-07-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.36000,73831600,0.066794,0.066794
2008-07-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,10.94000,19300,-0.008160,-0.008160
2008-07-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.03000,128600,-0.020426,-0.020426
2008-07-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,20.96000,84753600,0.058052,0.058052
2008-06-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.26000,62600,-0.011414,-0.011414
2008-06-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,19.81000,57495000,-0.109663,-0.109663
2008-06-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.25000,33269700,-0.015922,-0.015922
2008-06-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.39000,27800,-0.011285,-0.011285
2008-06-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.52000,18900,-0.004321,-0.004321
2008-06-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.61000,29721200,-0.084245,-0.084245
2008-06-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,24.69000,29947200,0.013963,0.013963
2008-06-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.57000,27300,0.009599,0.009599
2008-06-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,24.35000,38422000,0.067983,0.067983
2008-06-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.46000,25600,-0.006932,-0.006932
2008-06-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.54000,38200,-0.008591,-0.008591
2008-06-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.80000,23725500,-0.057851,-0.057851
2008-06-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.64000,35400,-0.012723,-0.012723
2008-06-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,24.20000,38995300,-0.010630,-0.010630
2008-06-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.79000,33900,0.003373,-0.005902
2008-06-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,24.46000,33118600,-0.012914,-0.012914
2008-06-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,24.78000,60315200,-0.014320,-0.014320
2008-06-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.86000,18300,0.000844,0.000844
2008-06-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,25.14000,54962600,-0.075735,-0.075735
2008-06-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.85000,43200,-0.006706,-0.006706
2008-06-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.93000,23900,0.002521,0.002521
2008-06-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,27.20000,74562500,0.053855,0.053855
2008-06-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.90000,20100,0.009330,0.009330
2008-06-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,25.81000,82556100,0.137004,0.137004
2008-06-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,22.70000,173550600,-0.044211,-0.044211
2008-06-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.79000,31500,-0.010906,-0.010906
2008-06-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,23.75000,117299600,-0.136364,-0.136364
2008-06-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.92000,24300,-0.019737,-0.019737
2008-06-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.16000,33700,0.013333,0.013333
2008-06-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,27.50000,98174700,-0.067164,-0.067164
2008-06-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,29.48000,168319800,-0.087024,-0.087024
2008-06-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.00000,102400,-0.026764,-0.026764
2008-06-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.33000,22500,-0.001619,-0.001619
2008-06-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,32.29000,45279300,-0.046086,-0.046086
2008-06-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,33.85000,74844100,0.078025,0.078025
2008-06-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.35000,38800,0.000000,0.000000
2008-06-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.35000,67400,-0.007235,-0.007235
2008-06-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,31.40000,113984800,0.025809,0.025809
2008-06-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.44000,39900,0.001610,0.001610
2008-06-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,30.61000,136822900,-0.095182,-0.095182
2008-06-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,33.83000,39901300,-0.080956,-0.080956
2008-06-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.42000,52700,0.000000,0.000000
2008-05-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.42000,24900,-0.000805,-0.000805
2008-05-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,36.81000,12727100,-0.014985,-0.014985
2008-05-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,37.37000,27076100,0.014387,0.014387
2008-05-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.43000,34300,-0.011924,-0.011924
2008-05-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,36.84000,29906200,-0.009677,-0.009677
2008-05-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.58000,53500,0.002390,0.002390
2008-05-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.55000,29800,0.012097,0.012097
2008-05-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,37.20000,30063300,0.030186,0.030186
2008-05-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,36.11000,37386200,-0.062078,-0.062078
2008-05-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.40000,28500,-0.004815,-0.004815
2008-05-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,38.50000,27220300,-0.026795,-0.026795
2008-05-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.46000,50100,0.004029,0.004029
2008-05-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.41000,18800,-0.002412,-0.002412
2008-05-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,39.56000,32443800,-0.058095,-0.058095
2008-05-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.44000,29800,-0.000796,-0.009554
2008-05-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,42.00000,17148100,-0.018462,-0.018462
2008-05-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.56000,38500,0.002394,0.002394
2008-05-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,42.79000,15366600,-0.019478,-0.019478
2008-05-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,43.64000,16259900,-0.025240,-0.025240
2008-05-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.53000,33200,0.011299,0.011299
2008-05-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,44.77000,17626000,0.060147,0.060147
2008-05-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.39000,29900,0.000808,0.000808
2008-05-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,42.23000,17026200,-0.016764,-0.016764
2008-05-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.38000,51100,0.009788,0.009788
2008-05-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.26000,30600,0.002453,0.002453
2008-05-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,42.95000,17272000,-0.035778,-0.039580
2008-05-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,44.72000,13846000,0.027102,0.027102
2008-05-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.23000,41000,-0.000817,-0.000817
2008-05-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.24000,34900,-0.001631,-0.001631
2008-05-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,43.54000,13758500,0.014209,0.014209
2008-05-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,42.93000,18542100,-0.016270,-0.016270
2008-05-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.26000,24400,0.006568,0.006568
2008-05-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,43.64000,16504100,-0.057655,-0.057655
2008-05-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.18000,24900,0.001645,0.001645
2008-05-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.16000,53800,0.000823,0.000823
2008-05-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,46.31000,17992700,0.011135,0.011135
2008-05-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.15000,32300,0.003303,0.003303
2008-05-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,45.80000,12223800,-0.025946,-0.025946
2008-05-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.11000,15700,0.003314,0.003314
2008-05-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,47.02000,17749600,0.001918,0.001918
2008-05-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,46.93000,21378100,0.060805,0.060805
2008-05-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.07000,20500,0.002492,0.002492
2008-04-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.04000,18000,0.003333,0.003333
2008-04-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,44.24000,20810300,-0.050032,-0.050032
2008-04-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,46.57000,11850800,-0.019992,-0.019992
2008-04-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,12.00000,25400,0.000834,0.000834
2008-04-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,11.99000,37200,0.006717,0.006717
2008-04-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,47.52000,13433900,0.013868,0.013868
