Date,AAPL_value,AAPL_shares,MSFT_value,MSFT_shares,JPM_value,JPM_shares,XOM_value,XOM_shares,JNJ_value,JNJ_shares,total_value,returns,cumulative_returns
2020-08-06 00:00:00-04:00,58541.10499522765,529.8391047343908,84659.24100130274,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24317.685863792965,192.55611629452838,206626.4143076496,0.015570101146690885,2.066264143076496
2020-08-07 00:00:00-04:00,57210.13648732034,529.8391047343908,83144.87610644594,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24490.729572123746,192.55611629452838,203954.12461321626,-0.012932952949831988,2.0395412461321625
2020-08-10 00:00:00-04:00,58041.676501340095,529.8391047343908,81489.6458762635,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24396.784423466503,192.55611629452838,203036.48924839636,-0.004499224355281495,2.0303648924839637
2020-08-11 00:00:00-04:00,56315.51961943191,529.8391047343908,79583.9800445991,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24222.092399992267,192.55611629452838,199229.97451134952,-0.018747934182362314,1.9922997451134952
2020-08-12 00:00:00-04:00,58187.14052251828,529.8391047343908,81857.4755111941,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24665.428941030885,192.55611629452838,203818.42742206954,0.02303093659462685,2.0381842742206953
2020-08-13 00:00:00-04:00,59216.9053303831,529.8391047343908,81665.73379943117,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24391.852699815372,192.55611629452838,204382.87427695593,0.002769361249743696,2.043828742769559
2020-08-14 00:00:00-04:00,59164.128388309946,529.8391047343908,81743.99648839694,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24431.401979652142,192.55611629452838,204447.9093036853,0.00031820193819775966,2.044479093036853
2020-08-17 00:00:00-04:00,59009.65396548646,529.8391047343908,82284.00528985437,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24555.00945545861,192.55611629452838,204957.0511581257,0.002490325561041118,2.0495705115812566
2020-08-18 00:00:00-04:00,59501.373694933645,529.8391047343908,82757.49643430045,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24736.303554026133,192.55611629452838,206103.55613058648,0.0055938791370309104,2.061035561305865
2020-08-19 00:00:00-04:00,59576.027843693366,529.8391047343908,82255.39944525396,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24785.741255637033,192.55611629452838,205725.55099191063,-0.0018340544227988254,2.057255509919106
2020-08-20 00:00:00-04:00,60898.00211936165,529.8391047343908,84169.59574741135,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24955.503024546717,192.55611629452838,209131.48333864598,0.0165557089545445,2.09131483338646
2020-08-21 00:00:00-04:00,64036.221123984855,529.8391047343908,83557.69083980477,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25176.333181171787,192.55611629452838,211878.62759228767,0.01313596695143815,2.118786275922877
2020-08-24 00:00:00-04:00,64802.117390890184,529.8391047343908,83820.49062029307,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25242.697698364544,192.55611629452838,212973.6881568741,0.005168338954383067,2.1297368815687414
2020-08-25 00:00:00-04:00,64270.49965146583,529.8391047343908,84910.95242095228,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25227.771778705483,192.55611629452838,213517.60629844986,0.0025539217838737027,2.135176062984499
2020-08-26 00:00:00-04:00,65144.52073811478,529.8391047343908,86746.70466783576,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25267.58108686702,192.55611629452838,216267.18894014382,0.012877545273014546,2.1626718894014387
2020-08-27 00:00:00-04:00,64365.75362381661,529.8391047343908,88876.62055849373,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25380.406936258347,192.55611629452838,217731.16356589494,0.0067692867925346345,2.17731163565895
2020-08-28 00:00:00-04:00,64261.4932921721,529.8391047343908,89790.581671284,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25489.903835457993,192.55611629452838,218650.36124624035,0.0042217093101935,2.186503612462404
2020-08-31 00:00:00-04:00,66440.74119194267,529.8391047343908,88464.75018073933,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25451.74871878623,192.55611629452838,219465.62253879447,0.0037286071146069855,2.1946562253879454
2020-09-01 00:00:00-04:00,69087.24046711871,529.8391047343908,89147.28788434873,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25138.183940846346,192.55611629452838,222481.09473964007,0.013740066284470442,2.2248109473964015
2020-09-02 00:00:00-04:00,67655.85186155658,529.8391047343908,90865.3584132948,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,25521.424557131697,192.55611629452838,223151.01727930934,0.003011143667974281,2.231510172793094
2020-09-03 00:00:00-04:00,62239.26245436134,529.8391047343908,85236.52996009795,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24811.34743473717,192.55611629452838,211395.52229652271,-0.05267954915066653,2.113955222965228
2020-09-04 00:00:00-04:00,62280.46614389501,529.8391047343908,84040.16274350887,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24652.074944013086,192.55611629452838,210081.08627874323,-0.00621789905244885,2.100810862787433
2020-09-08 00:00:00-04:00,58089.30752986705,529.8391047343908,79493.93479961515,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24431.41667051795,192.55611629452838,201123.0414473264,-0.04264089161996698,2.011230414473265
2020-09-09 00:00:00-04:00,60406.282389914464,529.8391047343908,82879.08690887871,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24836.23082323965,192.55611629452838,207229.9825693591,0.030364204310385334,2.0722998256935923
2020-09-10 00:00:00-04:00,58434.27372798583,529.8391047343908,80556.9602556609,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24373.34955433251,192.55611629452838,202472.9659853055,-0.02295525254151609,2.024729659853056
2020-09-11 00:00:00-04:00,57667.10412033654,529.8391047343908,80031.32942463119,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24517.69612539754,192.55611629452838,201324.51211769154,-0.0056721343613709285,2.0132451211769165
2020-09-14 00:00:00-04:00,59397.10932093756,529.8391047343908,80572.63280628805,409.86284034366315,24827.91372740677,0.0,14280.468719919516,0.0,24612.258290418642,192.55611629452838,203690.38286497054,0.01175152852671979,2.0369038286497063
